ELEMENT_ID,County,SCIENTIFIC_NAME,COMMON_NAME,EL_CATEGORY,STATE_STATUS,US_STATUS
11366,St. Clair,Noturus miurus,Brindled madtom,Animal,SC,
11367,St. Clair,Noturus stigmosus,Northern madtom,Animal,E,
12377,St. Clair,Obliquaria reflexa,Threehorn wartyback,Animal,E,
12379,St. Clair,Obovaria subrotunda,Round hickorynut,Animal,E,
13373,St. Clair,Panax quinquefolius,Ginseng,Plant,T,
11505,St. Clair,Pantherophis gloydi,Eastern fox snake,Animal,T,
11991,St. Clair,Papaipema beeriana,Blazing star borer,Animal,SC,
11989,St. Clair,Papaipema sciata,Culvers root borer,Animal,SC,
11971,St. Clair,Papaipema speciosissima,Regal fern borer,Animal,SC,
11190,St. Clair,Parkesia motacilla,Louisiana waterthrush,Animal,T,
14951,St. Clair,Penstemon calycosus,Beard tongue,Plant,T,
11408,St. Clair,Percina copelandi,Channel darter,Animal,E,
14518,St. Clair,Persicaria careyi,Carey's smartweed,Plant,T,
12408,St. Clair,Pisidium idahoense,Giant northern pea clam,Animal,SC,
14565,St. Clair,Plantago cordata,Heart-leaved plantain,Plant,E,
15527,St. Clair,Platanthera ciliaris,Orange- or yellow-fringed orchid,Plant,E,
15534,St. Clair,Platanthera leucophaea,Prairie white-fringed orchid,Plant,E,LT
12381,St. Clair,Pleurobema sintoxia,Round pigtoe,Animal,SC,
15753,St. Clair,Poa paludigena,Bog bluegrass,Plant,T,
14503,St. Clair,Polygala cruciata,Cross-leaved milkwort,Plant,SC,
14504,St. Clair,Polygala incarnata,Pink milkwort,Plant,X,
12383,St. Clair,Potamilus alatus,Pink heelsplitter,Animal,SC,
12384,St. Clair,Potamilus ohiensis,Pink papershell,Animal,T,
14428,St. Clair,Pterospora andromedea,Pine-drops,Plant,T,
12385,St. Clair,Ptychobranchus fasciolaris,Kidney shell,Animal,SC,
10967,St. Clair,Rallus elegans,King rail,Animal,E,
14630,St. Clair,Ranunculus ambigens,Spearwort,Plant,T,
14645,St. Clair,Ranunculus rhomboideus,Prairie buttercup,Plant,T,
11411,St. Clair,Sander canadensis,Sauger,Animal,T,
15364,St. Clair,Scleria pauciflora,Few-flowered nut rush,Plant,E,
15366,St. Clair,Scleria triglomerata,Tall nut rush,Plant,SC,
11182,St. Clair,Setophaga cerulea,Cerulean warbler,Animal,T,
11195,St. Clair,Setophaga citrina,Hooded warbler,Animal,SC,
12388,St. Clair,Simpsonaias ambigua,Salamander mussel,Animal,E,
13626,St. Clair,Solidago bicolor,White goldenrod,Plant,E,
11041,St. Clair,Sterna forsteri,Forster's tern,Animal,T,
11039,St. Clair,Sterna hirundo,Common tern,Animal,T,
15350,St. Clair,Trichophorum clintonii,Clinton's bulrush,Plant,SC,
15484,St. Clair,Trillium undulatum,Painted trillium,Plant,E,
15789,St. Clair,Triplasis purpurea,Sand grass,Plant,SC,
12393,St. Clair,Truncilla truncata,Deertoe,Animal,SC,
12394,St. Clair,Villosa fabalis,Rayed bean,Animal,E,LE
12395,St. Clair,Villosa iris,Rainbow,Animal,SC,
15068,St. Clair,Vitis vulpina,Frost grape,Plant,T,
15796,St. Clair,Zizania aquatica,Wild rice,Plant,T,
10848,St. Joseph,Acris blanchardi,Blanchard's cricket frog,Animal,T,
14907,St. Joseph,Agalinis auriculata,Eared foxglove,Plant,X,
12351,St. Joseph,Alasmidonta marginata,Elktoe,Animal,SC,
12352,St. Joseph,Alasmidonta viridis,Slippershell,Animal,T,
11220,St. Joseph,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
14108,St. Joseph,Amorpha canescens,Leadplant,Plant,SC,
13675,St. Joseph,Arnoglossum plantagineum,Prairie indian-plantain,Plant,SC,
13381,St. Joseph,Asclepias hirtella,Tall green milkweed,Plant,T,
13384,St. Joseph,Asclepias purpurascens,Purple milkweed,Plant,T,
14113,St. Joseph,Astragalus canadensis,Canadian milk vetch,Plant,T,
14118,St. Joseph,Baptisia lactea,White or prairie false indigo,Plant,SC,
11626,St. Joseph,Battus philenor,Pipevine swallowtail,Animal,SC,
13319,St. Joseph,Berula erecta,Cut-leaved water parsnip,Plant,T,
14911,St. Joseph,Besseya bullii,Kitten-tails,Plant,E,
13753,St. Joseph,Boechera missouriensis,Missouri rock-cress,Plant,SC,
15578,St. Joseph,Bouteloua curtipendula,Side-oats grama grass,Plant,E,
13463,St. Joseph,Brickellia eupatorioides,False boneset,Plant,SC,PS
15602,St. Joseph,Calamagrostis stricta ssp. stricta,Narrow-leaved reedgrass,Plant,T,
11693,St. Joseph,Calephelis mutica,Swamp metalmark,Animal,SC,
15113,St. Joseph,Carex albolutescens,Sedge,Plant,T,
15210,St. Joseph,Carex lupuliformis,False hop sedge,Plant,T,
15269,St. Joseph,Carex trichocarpa,Hairy-fruited sedge,Plant,SC,
11923,St. Joseph,Catocala dulciola,Quiet underwing,Animal,SC,
11126,St. Joseph,Cistothorus palustris,Marsh wren,Animal,SC,
11488,St. Joseph,Clemmys guttata,Spotted turtle,Animal,T,
11279,St. Joseph,Coregonus artedi,Lake herring or Cisco,Animal,T,
13491,St. Joseph,Coreopsis palmata,Prairie coreopsis,Plant,T,
14048,St. Joseph,Cuscuta campestris,Field dodder,Plant,SC,
12356,St. Joseph,Cyclonaias tuberculata,Purple wartyback,Animal,T,
15507,St. Joseph,Cypripedium candidum,White lady slipper,Plant,T,
15631,St. Joseph,Dichanthelium microcarpon,Small-fruited panic-grass,Plant,SC,
13501,St. Joseph,Echinacea purpurea,Purple coneflower,Plant,X,
15089,St. Joseph,Echinodorus tenellus,Dwarf burhead,Plant,E,
15309,St. Joseph,Eleocharis equisetoides,Horsetail spike rush,Plant,SC,
15313,St. Joseph,Eleocharis melanocarpa,Black-fruited spike-rush,Plant,SC,
11490,St. Joseph,Emydoidea blandingii,Blanding's turtle,Animal,SC,
13377,St. Joseph,Endodeca serpentaria,Virginia snakeroot,Plant,T,
12365,St. Joseph,Epioblasma triquetra,Snuffbox,Animal,E,LE
19825,St. Joseph,Erimyzon claviformis,Creek chubsucker,Animal,E,
13332,St. Joseph,Eryngium yuccifolium,Rattlesnake-master or button snakeroot,Plant,T,
11586,St. Joseph,Erynnis persius persius,Persius dusky wing,Animal,T,
13917,St. Joseph,Euonymus atropurpureus,Wahoo,Plant,SC,
12529,St. Joseph,Fontigens nickliniana,Watercress snail,Animal,SC,
19819,St. Joseph,Fuirena pumila,Umbrella-grass,Plant,T,
14242,St. Joseph,Gentiana alba,White gentian,Plant,E,
14735,St. Joseph,Geum virginianum,Pale avens,Plant,SC,
10937,St. Joseph,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
13537,St. Joseph,Helianthus hirsutus,Whiskered sunflower,Plant,SC,
13540,St. Joseph,Helianthus mollis,Downy sunflower,Plant,T,
11599,St. Joseph,Hesperia ottoe,Ottoe skipper,Animal,T,
14625,St. Joseph,Hydrastis canadensis,Goldenseal,Plant,T,
13277,St. Joseph,Justicia americana,Water willow,Plant,T,
12371,St. Joseph,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,St. Joseph,Lasmigona costata,Flutedshell,Animal,SC,
15423,St. Joseph,Lemna valdiviana,Pale duckweed,Plant,X,
12375,St. Joseph,Ligumia nasuta,Eastern pondmussel,Animal,E,
15338,St. Joseph,Lipocarpha micrantha,Dwarf-bulrush,Plant,SC,
14431,St. Joseph,Morus rubra,Red mulberry,Plant,T,
11356,St. Joseph,Moxostoma carinatum,River redhorse,Animal,T,
11425,St. Joseph,Myotis lucifugus,Little brown bat,Animal,SC,
11426,St. Joseph,Myotis sodalis,Indiana bat,Animal,E,LE
11743,St. Joseph,Neonympha mitchellii mitchellii,Mitchell's satyr,Animal,E,LE
11509,St. Joseph,Nerodia erythrogaster neglecta,Copperbelly water snake,Animal,E,LT
11318,St. Joseph,Notropis chalybaeus,Ironcolor shiner,Animal,X,
12253,St. Joseph,Oecanthus laricis,Tamarack tree cricket,Animal,SC,
13373,St. Joseph,Panax quinquefolius,Ginseng,Plant,T,
11503,St. Joseph,Pantherophis spiloides,Gray ratsnake,Animal,SC,
11962,St. Joseph,Papaipema cerina,Golden borer,Animal,SC,
11983,St. Joseph,Papaipema maritima,Maritime sunflower borer,Animal,SC,
11982,St. Joseph,Papaipema silphii,Silphium borer moth,Animal,T,
14555,St. Joseph,Phlox bifida,Cleft phlox,Plant,X,
14558,St. Joseph,Phlox maculata,Wild sweet William,Plant,T,
15527,St. Joseph,Platanthera ciliaris,Orange- or yellow-fringed orchid,Plant,E,
15534,St. Joseph,Platanthera leucophaea,Prairie white-fringed orchid,Plant,E,LT
12381,St. Joseph,Pleurobema sintoxia,Round pigtoe,Animal,SC,
15753,St. Joseph,Poa paludigena,Bog bluegrass,Plant,T,
13348,St. Joseph,Polytaenia nuttallii,Prairie parsley,Plant,X,
11185,St. Joseph,Protonotaria citrea,Prothonotary warbler,Animal,SC,
15344,St. Joseph,Rhynchospora macrostachya,Tall beakrush,Plant,SC,
18890,St. Joseph,Rhynchospora recognita,Globe beak-rush,Plant,E,
13278,St. Joseph,Ruellia humilis,Hairy wild petunia,Plant,T,
14252,St. Joseph,Sabatia angularis,Rosepink,Plant,T,
12057,St. Joseph,Schinia lucens,Leadplant moth,Animal,E,
15366,St. Joseph,Scleria triglomerata,Tall nut rush,Plant,SC,
14357,St. Joseph,Scutellaria elliptica,Hairy skullcap,Plant,SC,
11182,St. Joseph,Setophaga cerulea,Cerulean warbler,Animal,T,
11195,St. Joseph,Setophaga citrina,Hooded warbler,Animal,SC,
11178,St. Joseph,Setophaga discolor,Prairie warbler,Animal,E,
11175,St. Joseph,Setophaga dominica,Yellow-throated warbler,Animal,T,
13896,St. Joseph,Silene stellata,Starry campion,Plant,T,
13622,St. Joseph,Silphium integrifolium,Rosinweed,Plant,T,
11519,St. Joseph,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
15843,St. Joseph,Smilax herbacea,Smooth carrion-flower,Plant,SC,
11698,St. Joseph,Speyeria idalia,Regal fritillary,Animal,E,
11208,St. Joseph,Spiza americana,Dickcissel,Animal,SC,
13905,St. Joseph,Stellaria crassifolia,Fleshy stitchwort,Plant,E,
11554,St. Joseph,Stenelmis douglasensis,Douglas stenelmis riffle beetle,Animal,SC,
13443,St. Joseph,Symphyotrichum sericeum,Western silvery aster,Plant,T,
11493,St. Joseph,Terrapene carolina carolina,Eastern box turtle,Animal,SC,
15483,St. Joseph,Trillium sessile,Toadshade,Plant,T,
12424,St. Joseph,Utterbackia imbecillis,Paper pondshell,Animal,SC,
12425,St. Joseph,Venustaconcha ellipsiformis,Ellipse,Animal,SC,
14025,St. Joseph,Viburnum prunifolium,Black haw,Plant,SC,
12395,St. Joseph,Villosa iris,Rainbow,Animal,SC,
15050,St. Joseph,Viola pedatifida,Prairie birdfoot violet,Plant,T,
15068,St. Joseph,Vitis vulpina,Frost grape,Plant,T,
15796,St. Joseph,Zizania aquatica,Wild rice,Plant,T,
10941,Tuscola,Accipiter gentilis,Northern goshawk,Animal,SC,PS
12351,Tuscola,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Tuscola,Alasmidonta viridis,Slippershell,Animal,T,
11221,Tuscola,Ammodramus henslowii,Henslow's sparrow,Animal,E,
11220,Tuscola,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
13675,Tuscola,Arnoglossum plantagineum,Prairie indian-plantain,Plant,SC,
13381,Tuscola,Asclepias hirtella,Tall green milkweed,Plant,T,
13386,Tuscola,Asclepias sullivantii,Sullivant's milkweed,Plant,T,
11498,Tuscola,Aspidoscelis sexlineata,Six-lined racerunner,Animal,T,
14115,Tuscola,Astragalus neglectus,Cooper's milk vetch,Plant,SC,
10876,Tuscola,Botaurus lentiginosus,American bittern,Animal,SC,
10942,Tuscola,Buteo lineatus,Red-shouldered hawk,Animal,T,
11043,Tuscola,Chlidonias niger,Black tern,Animal,SC,
19587,Tuscola,Cincinnatia cincinnatiensis,Campeloma spire snail,Animal,SC,
11126,Tuscola,Cistothorus palustris,Marsh wren,Animal,SC,
11488,Tuscola,Clemmys guttata,Spotted turtle,Animal,T,
15507,Tuscola,Cypripedium candidum,White lady slipper,Plant,T,
19816,Tuscola,Diarrhena obovata,Beak grass,Plant,T,
11570,Tuscola,Dorydiella kansana,Leafhopper,Animal,SC,
11490,Tuscola,Emydoidea blandingii,Blanding's turtle,Animal,SC,
15511,Tuscola,Galearis spectabilis,Showy orchis,Plant,T,
10971,Tuscola,Gallinula galeata,Common gallinule,Animal,T,PS
10937,Tuscola,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
10877,Tuscola,Ixobrychus exilis,Least bittern,Animal,T,
12371,Tuscola,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Tuscola,Lasmigona costata,Flutedshell,Animal,SC,
12376,Tuscola,Ligumia recta,Black sandshell,Animal,E,
14380,Tuscola,Linum sulcatum,Furrowed flax,Plant,SC,
12487,Tuscola,Mesomphix cupreus,Copper button,Animal,SC,
13373,Tuscola,Panax quinquefolius,Ginseng,Plant,T,
11503,Tuscola,Pantherophis spiloides,Gray ratsnake,Animal,SC,
11982,Tuscola,Papaipema silphii,Silphium borer moth,Animal,T,
11190,Tuscola,Parkesia motacilla,Louisiana waterthrush,Animal,T,
11408,Tuscola,Percina copelandi,Channel darter,Animal,E,
11410,Tuscola,Percina shumardi,River darter,Animal,E,
14565,Tuscola,Plantago cordata,Heart-leaved plantain,Plant,E,
15534,Tuscola,Platanthera leucophaea,Prairie white-fringed orchid,Plant,E,LT
12381,Tuscola,Pleurobema sintoxia,Round pigtoe,Animal,SC,
12385,Tuscola,Ptychobranchus fasciolaris,Kidney shell,Animal,SC,
11511,Tuscola,Regina septemvittata,Queen snake,Animal,SC,
11182,Tuscola,Setophaga cerulea,Cerulean warbler,Animal,T,
11195,Tuscola,Setophaga citrina,Hooded warbler,Animal,SC,
12418,Tuscola,Sphaerium fabale,River fingernail clam,Animal,SC,
11208,Tuscola,Spiza americana,Dickcissel,Animal,SC,
11041,Tuscola,Sterna forsteri,Forster's tern,Animal,T,
11039,Tuscola,Sterna hirundo,Common tern,Animal,T,
12390,Tuscola,Toxolasma lividus,Purple lilliput,Animal,E,
12425,Tuscola,Venustaconcha ellipsiformis,Ellipse,Animal,SC,
12395,Tuscola,Villosa iris,Rainbow,Animal,SC,
11242,Tuscola,Xanthocephalus xanthocephalus,Yellow-headed blackbird,Animal,SC,
10848,Van Buren,Acris blanchardi,Blanchard's cricket frog,Animal,T,
14230,Van Buren,Adlumia fungosa,Climbing fumitory,Plant,SC,
14664,Van Buren,Agrimonia rostellata,Beaked agrimony,Plant,T,
12351,Van Buren,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Van Buren,Alasmidonta viridis,Slippershell,Animal,T,
10833,Van Buren,Ambystoma opacum,Marbled salamander,Animal,E,
14394,Van Buren,Ammannia robusta,Sessile tooth-cup,Plant,SC,
11221,Van Buren,Ammodramus henslowii,Henslow's sparrow,Animal,E,
11220,Van Buren,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
14108,Van Buren,Amorpha canescens,Leadplant,Plant,SC,
15572,Van Buren,Aristida tuberculosa,Beach three-awned grass,Plant,E,
13675,Van Buren,Arnoglossum plantagineum,Prairie indian-plantain,Plant,SC,
13384,Van Buren,Asclepias purpurascens,Purple milkweed,Plant,T,
14118,Van Buren,Baptisia lactea,White or prairie false indigo,Plant,SC,
14237,Van Buren,Bartonia paniculata,Panicled screwstem,Plant,T,
13319,Van Buren,Berula erecta,Cut-leaved water parsnip,Plant,T,
14911,Van Buren,Besseya bullii,Kitten-tails,Plant,E,
13463,Van Buren,Brickellia eupatorioides,False boneset,Plant,SC,PS
10942,Van Buren,Buteo lineatus,Red-shouldered hawk,Animal,T,
15210,Van Buren,Carex lupuliformis,False hop sedge,Plant,T,
15234,Van Buren,Carex platyphylla,Broad-leaved sedge,Plant,E,
15253,Van Buren,Carex seorsa,Sedge,Plant,T,
13482,Van Buren,Cirsium hillii,Hill's thistle,Plant,SC,
13485,Van Buren,Cirsium pitcheri,Pitcher's thistle,Plant,T,LT
11488,Van Buren,Clemmys guttata,Spotted turtle,Animal,T,
11499,Van Buren,Clonophis kirtlandii,Kirtland's snake,Animal,E,
13491,Van Buren,Coreopsis palmata,Prairie coreopsis,Plant,T,
15507,Van Buren,Cypripedium candidum,White lady slipper,Plant,T,
14128,Van Buren,Dalea purpurea,Purple prairie clover,Plant,X,
15633,Van Buren,Dichanthelium leibergii,Leiberg's panic grass,Plant,T,
15889,Van Buren,Dryopteris celsa,Small log fern,Plant,T,
15309,Van Buren,Eleocharis equisetoides,Horsetail spike rush,Plant,SC,
15313,Van Buren,Eleocharis melanocarpa,Black-fruited spike-rush,Plant,SC,
11490,Van Buren,Emydoidea blandingii,Blanding's turtle,Animal,SC,
13377,Van Buren,Endodeca serpentaria,Virginia snakeroot,Plant,T,
13332,Van Buren,Eryngium yuccifolium,Rattlesnake-master or button snakeroot,Plant,T,
14724,Van Buren,Filipendula rubra,Queen-of-the-prairie,Plant,T,
12529,Van Buren,Fontigens nickliniana,Watercress snail,Animal,SC,
19819,Van Buren,Fuirena pumila,Umbrella-grass,Plant,T,
15511,Van Buren,Galearis spectabilis,Showy orchis,Plant,T,
14625,Van Buren,Hydrastis canadensis,Goldenseal,Plant,T,
13963,Van Buren,Hypericum gentianoides,Gentian-leaved St. John's-wort,Plant,SC,
15517,Van Buren,Isotria verticillata,Whorled pogonia,Plant,T,
15410,Van Buren,Juncus scirpoides,Scirpus-like rush,Plant,T,
12371,Van Buren,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Van Buren,Lasmigona costata,Flutedshell,Animal,SC,
15423,Van Buren,Lemna valdiviana,Pale duckweed,Plant,X,
11567,Van Buren,Lepyronia angulifera,Angular spittlebug,Animal,SC,
11566,Van Buren,Lepyronia gibbosa,Great Plains spittlebug,Animal,SC,
14382,Van Buren,Linum virginianum,Virginia flax,Plant,T,
15338,Van Buren,Lipocarpha micrantha,Dwarf-bulrush,Plant,SC,
14470,Van Buren,Ludwigia sphaerocarpa,Globe-fruited seedbox,Plant,T,
15942,Van Buren,Lycopodiella subappressa,Northern appressed clubmoss,Plant,SC,
15966,Van Buren,Lygodium palmatum,Climbing fern,Plant,E,
14583,Van Buren,Lysimachia hybrida,Swamp candles,Plant,X,
11451,Van Buren,Microtus ochrogaster,Prairie vole,Animal,E,
11426,Van Buren,Myotis sodalis,Indiana bat,Animal,E,LE
11743,Van Buren,Neonympha mitchellii mitchellii,Mitchell's satyr,Animal,E,LE
11316,Van Buren,Notropis anogenus,Pugnose shiner,Animal,E,
12377,Van Buren,Obliquaria reflexa,Threehorn wartyback,Animal,E,
12253,Van Buren,Oecanthus laricis,Tamarack tree cricket,Animal,SC,
13373,Van Buren,Panax quinquefolius,Ginseng,Plant,T,
15731,Van Buren,Panicum verrucosum,Warty panic grass,Plant,T,
11503,Van Buren,Pantherophis spiloides,Gray ratsnake,Animal,SC,
11991,Van Buren,Papaipema beeriana,Blazing star borer,Animal,SC,
14518,Van Buren,Persicaria careyi,Carey's smartweed,Plant,T,
15527,Van Buren,Platanthera ciliaris,Orange- or yellow-fringed orchid,Plant,E,
12381,Van Buren,Pleurobema sintoxia,Round pigtoe,Animal,SC,
14562,Van Buren,Polemonium reptans,Jacob's ladder,Plant,T,
14503,Van Buren,Polygala cruciata,Cross-leaved milkwort,Plant,SC,
12533,Van Buren,Pomatiopsis cincinnatiensis,Brown walker,Animal,SC,
14857,Van Buren,Populus heterophylla,Swamp or Black cottonwood,Plant,E,
15811,Van Buren,Potamogeton bicupulatus,Waterthread pondweed,Plant,T,
11185,Van Buren,Protonotaria citrea,Prothonotary warbler,Animal,SC,
14348,Van Buren,Pycnanthemum verticillatum,Whorled mountain mint,Plant,SC,
10967,Van Buren,Rallus elegans,King rail,Animal,E,
14422,Van Buren,Rhexia virginica,Meadow beauty,Plant,SC,
15344,Van Buren,Rhynchospora macrostachya,Tall beakrush,Plant,SC,
15345,Van Buren,Rhynchospora scirpoides,Bald-rush,Plant,T,
14252,Van Buren,Sabatia angularis,Rosepink,Plant,T,
15364,Van Buren,Scleria pauciflora,Few-flowered nut rush,Plant,E,
15365,Van Buren,Scleria reticularis,Netted nut rush,Plant,T,
14362,Van Buren,Scutellaria ovata,Forest skullcap,Plant,T,
11182,Van Buren,Setophaga cerulea,Cerulean warbler,Animal,T,
11195,Van Buren,Setophaga citrina,Hooded warbler,Animal,SC,
11178,Van Buren,Setophaga discolor,Prairie warbler,Animal,E,
13622,Van Buren,Silphium integrifolium,Rosinweed,Plant,T,
11519,Van Buren,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
11208,Van Buren,Spiza americana,Dickcissel,Animal,SC,
15780,Van Buren,Sporobolus heterolepis,Prairie dropseed,Plant,SC,
13905,Van Buren,Stellaria crassifolia,Fleshy stitchwort,Plant,E,
14184,Van Buren,Strophostyles helvula,Trailing wild Bean,Plant,SC,
13443,Van Buren,Symphyotrichum sericeum,Western silvery aster,Plant,T,
11493,Van Buren,Terrapene carolina carolina,Eastern box turtle,Animal,SC,
14371,Van Buren,Trichostema dichotomum,Bastard pennyroyal,Plant,T,
15483,Van Buren,Trillium sessile,Toadshade,Plant,T,
15549,Van Buren,Triphora trianthophora,Nodding pogonia or three birds orchid,Plant,T,
15789,Van Buren,Triplasis purpurea,Sand grass,Plant,SC,
12393,Van Buren,Truncilla truncata,Deertoe,Animal,SC,
15022,Van Buren,Valeriana edulis var. ciliata,Edible valerian,Plant,T,
15025,Van Buren,Valerianella chenopodiifolia,Goosefoot corn salad,Plant,T,
12425,Van Buren,Venustaconcha ellipsiformis,Ellipse,Animal,SC,
14025,Van Buren,Viburnum prunifolium,Black haw,Plant,SC,
12395,Van Buren,Villosa iris,Rainbow,Animal,SC,
15876,Van Buren,Woodwardia areolata,Netted chain-fern,Plant,X,
10848,Washtenaw,Acris blanchardi,Blanchard's cricket frog,Animal,T,
11945,Washtenaw,Acronicta falcula,Corylus dagger moth,Animal,SC,
14230,Washtenaw,Adlumia fungosa,Climbing fumitory,Plant,SC,
14664,Washtenaw,Agrimonia rostellata,Beaked agrimony,Plant,T,
12351,Washtenaw,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Washtenaw,Alasmidonta viridis,Slippershell,Animal,T,
10835,Washtenaw,Ambystoma texanum,Smallmouth salamander,Animal,E,
11221,Washtenaw,Ammodramus henslowii,Henslow's sparrow,Animal,E,
11220,Washtenaw,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
13317,Washtenaw,Angelica venenosa,Hairy angelica,Plant,SC,
12467,Washtenaw,Anguispira kochi,Banded globe,Animal,SC,
13419,Washtenaw,Artemisia ludoviciana,Western mugwort,Plant,T,
13384,Washtenaw,Asclepias purpurascens,Purple milkweed,Plant,T,
13386,Washtenaw,Asclepias sullivantii,Sullivant's milkweed,Plant,T,
14113,Washtenaw,Astragalus canadensis,Canadian milk vetch,Plant,T,
14115,Washtenaw,Astragalus neglectus,Cooper's milk vetch,Plant,SC,
14118,Washtenaw,Baptisia lactea,White or prairie false indigo,Plant,SC,
11626,Washtenaw,Battus philenor,Pipevine swallowtail,Animal,SC,
13702,Washtenaw,Betula murrayana,Murray birch,Plant,SC,
10876,Washtenaw,Botaurus lentiginosus,American bittern,Animal,SC,
15578,Washtenaw,Bouteloua curtipendula,Side-oats grama grass,Plant,E,
10942,Washtenaw,Buteo lineatus,Red-shouldered hawk,Animal,T,
11693,Washtenaw,Calephelis mutica,Swamp metalmark,Animal,SC,
15157,Washtenaw,Carex davisii,Davis's sedge,Plant,SC,
15168,Washtenaw,Carex festucacea,Fescue sedge,Plant,SC,
15210,Washtenaw,Carex lupuliformis,False hop sedge,Plant,T,
15253,Washtenaw,Carex seorsa,Sedge,Plant,T,
15256,Washtenaw,Carex squarrosa,Sedge,Plant,SC,
15269,Washtenaw,Carex trichocarpa,Hairy-fruited sedge,Plant,SC,
14214,Washtenaw,Castanea dentata,American chestnut,Plant,E,
